Station ID,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
407,66,65,76.5,70.875,57.75,67.857,72.25,74,72.875,79,56.875,37.375,35.875,35.875,47.25,46.75,33.375,35.875,62.25,46.857,52.875,67.125,74.875,54.75,62.5,56.375,25.375,55.625,57.25,65.25,69.125
408,60.125,62.75,70.625,68.5,52.5,64.125,70.625,72.625,70.625,75.75,59,32.875,28.125,33.25,36.25,41.625,32.125,38,58.5,47.875,57.5,62,76,53.25,56.125,54.125,22.25,52.25,55.875,61.375,65.625
409,44.875,48.375,48.5,36.125,39.375,45.25,55.143,57.25,65.875,66,72,67.375,61,61,56.125,54.375,58,41.5,46,45,46.25,57.333,41,49,39.625,29,33.875,44.625,40.25,52.25,45.125
410,39.25,49,57.375,37.625,44.571,48.125,59.375,64.75,71.75,76.125,87.375,65.833,58.125,46.5,51.5,82.625,65.625,45.571,58.375,49.5,57.375,62.375,49.875,64.875,57.375,30.375,34.75,52,49,58.375,53.625
411,45.875,60,56.125,42.25,49.75,61.5,65.875,69.75,72.875,68.25,70.75,59.75,74.5,61,78.625,67.875,66.125,40.625,53.375,52.125,47.5,50.625,56,63.571,51.75,26.875,37.5,54.625,46.125,67.75,62.125
412,37.25,40.375,44.625,34.5,40,44.625,50.875,67.25,61.125,61.875,73,75.5,55.375,57.375,50.75,62,61.625,43.571,51.875,51.5,54.125,68.125,43.75,55,48.125,29,30,40.625,49.75,54.25,42.375
413,39,46.625,50.625,32.875,41.25,43,51.625,66.625,65.5,73.25,69.75,79.5,60.375,57,56.75,66.125,69.875,45.625,53.875,50.5,48.5,58.875,49.25,51.625,52.75,30.375,29.25,40.125,45.125,54.75,45.75
414,24.625,46.375,34,32.875,39.286,42,54.25,57.625,53,53.25,56.25,61.375,67.75,57,42.875,47.375,48,29.625,39.375,34.5,29.25,33.25,37.5,45.375,35,21.875,14.875,22.75,30.75,40.125,38.5
415,40.125,41.25,46,36.5,39,45.875,48.5,40.75,57.625,56,69.125,60.167,57,66,55.75,48.375,48.25,37.25,44.25,41.125,46.5,47.125,36.625,41.375,37.625,23.375,30.875,37.375,38.875,44.875,43.75
416,41.375,43,53.5,42.625,44,47.875,51.5,51.286,57.875,56.125,72.5,79.25,75.125,61.857,70.5,62.5,65.375,40.25,47.375,48.625,49.667,49.625,45,57.375,46.625,24.625,35.75,42.571,42.625,48.75,37
417,39.375,53.625,56.75,44,44.875,46.75,61,63.5,73.625,74.5,81.875,56.25,58.5,48.571,51.5,76.125,66.375,52.75,62.375,48.75,63.25,65,52.125,62.375,57.125,28.571,30.375,47.75,48.625,55.875,47.875
418,40,53.625,58.125,44.625,44.125,46,59.5,64.125,73,75.375,79.375,53.75,58.75,48.833,51,76.375,63.125,55.25,62.125,45,60.125,65.75,52.5,64.875,58.625,27.875,34.375,51.25,51.25,59,49.875
419,36.625,42.5,47.125,31.625,39.25,40,48.75,51.375,57.625,52.5,63.125,72.875,65.75,56.125,56.857,52,56.75,37.5,42.625,42,38.5,43,41.125,48.625,44.625,24.875,29.125,41.375,33.75,42.875,30.625
420,31.5,33.875,38.125,37.625,36.75,41.25,46.125,47.5,46,51,55.875,61.667,44.75,52.625,49,54.5,53.75,45.625,44.125,49.125,55.25,55,49.75,65.25,49,24.125,24.875,35.75,50.875,53.125,34.75
421,33.875,37.5,46.75,34.25,36.5,38,45.75,47.375,49.625,51,69.125,72.25,77.714,62.5,71.75,67.375,70.5,42.25,53.375,49.625,43.25,53.875,45.875,56.625,54.375,23.375,39.125,43.375,50.25,53.25,41.75
422,40.625,50.125,49.625,51.25,52,50.167,49.125,54.375,59.5,58.125,73.25,67.25,73.25,60.75,88.25,61.25,59.375,53.5,31.875,44.875,33.125,41.875,50.75,58.75,39.625,26.375,35.625,53.5,55.75,57.5,62.125
423,52.125,55.625,59.875,66.375,52.5,52.125,57.25,64.875,66.125,64.625,77.625,80.125,83.286,67,68.875,61.625,59.75,56,37.125,48.875,37,52.625,48.875,59.375,49.25,28.25,39.75,67,58.75,55,61.625
424,40.25,65.25,51.875,55.125,57.5,60.625,63.875,65.875,60.375,72,63.25,76.375,75.625,56,67.875,68.625,59.75,47.143,42.5,47.875,37.5,63.75,51.5,61.375,43.75,33.875,37.625,55,74.375,70.375,62.625
425,52.875,53.25,59,52.25,50,48,52.5,60.625,65.125,62.25,59.125,74.625,78,61,66.25,62.5,60,41.25,44.375,59.5,34.25,NA,NA,NA,NA,NA,NA,NA,62.5,57.75,68
426,50.5,61.75,54.75,48.125,44.375,46.875,48.875,48.25,56.125,50.875,50.5,44.125,45,54.625,45.25,58.5,51.625,28.375,33.375,41.375,32.875,36.125,51.875,49.5,36.125,19.125,35,44,53.125,63.75,61.5
427,63.5,70,62.875,60.25,57.75,57.25,56.875,53.5,62.5,56.25,65.75,51.375,54.625,71.875,59,64.625,57,34.25,35.5,42.875,32.875,41.5,57,51.875,35.125,21.875,39.5,55,60.375,68.5,66.125
428,58.625,65.75,62.875,59.875,53.375,53.75,58,58.375,61.5,56.125,NA,62.625,62.625,73.5,64.875,71.625,66,42.75,60.75,54.125,45.25,49.25,61.5,58.125,45.667,24.5,39.875,50.125,64.125,69.75,62.125
429,63.75,66.625,49.75,56.75,61,61,63,61.5,NA,71.75,NA,NA,58.375,71,73.75,67,66.25,55.875,49.875,59.625,54.375,47.75,52.125,55.875,56.625,38.5,44.375,54,57.375,57.75,61.125
430,41.25,58.625,52.625,48.125,51.25,57,56.875,60.875,63.25,67.875,67.875,73.875,68.875,50.5,66.75,71.625,61,53.333,38,58.5,35.75,NA,49.875,63,46.125,25.375,34.25,56.375,63.857,62.5,67.75
431,48.375,54.375,44.5,56.75,40.75,45.375,30.5,54.5,63.25,48.5,26.5,62.125,48.5,42.375,49.625,35.375,25.25,21.5,23,37.375,37.25,60.375,56.125,52.75,57.25,51.625,46.875,42.25,39.75,52.75,40.25
432,57.875,65.375,63.625,72.75,47,70.125,65.25,69.875,77,82.5,40.25,35.625,32.875,34.125,42.375,43.25,40.375,42,44.375,46.375,55.375,58.75,75.25,75.5,53.875,58.625,35.625,48.5,67.75,77,82.75
433,60.375,61.375,57.625,49.375,46.875,64.875,39.5,63.625,74.125,84.25,32.875,42.5,40.5,44.75,44,37.625,37.25,28.25,42.5,48.875,49.75,60.5,60.75,53.5,56,56.667,48.125,50.125,57.875,79.5,65.125
434,59.75,73,64.25,60.5,50.125,81.5,60.625,74.125,83.125,73.25,33.125,32,27.625,34.375,43.875,32.625,30.625,27,48.429,41.75,55,66.5,66.75,53.5,52.75,51.625,32.375,58.125,68.625,65,71.5
435,63.75,67.625,60.75,73.875,53.625,81.875,68,77.375,85.125,75.25,50.125,37.5,35.125,39.375,46,51,45.625,48.75,63.75,54.875,67.5,73.25,78.125,78.375,78.625,72.75,37.125,58.75,70.25,71.125,72.875
436,62.5,60,51.25,46.125,49.375,52.75,35.875,54.875,65.375,81.375,27,38.375,40.5,39.375,43.75,39.25,36.375,29.125,49,45.875,44.143,59.125,69.25,54.75,58.625,54.75,53.286,39.625,63.625,74,70.75
437,65.25,59.25,66.875,57,50.125,62.25,77.625,66.625,70.125,61.25,32.25,51.625,39.25,45,43.75,37,29.25,27,36.25,39.625,44.875,50.875,59.25,58.75,53.125,50.625,34,58.375,65.875,72,61.875
438,69.125,63.75,73.5,65.875,57.75,75.5,69.75,78.625,78,75.5,53.125,45.125,33.25,30.25,47.875,44.625,32.5,33.125,64.25,49.125,52.625,66.25,63.625,66.625,61.5,48.375,28,55.375,60.75,70.5,76.625
439,67.625,60.125,65.875,48.5,58.5,60.375,51.125,67,72.125,63.75,37.5,46,41.625,40.25,41.25,35.125,32,39.125,42.375,51.286,50.125,51.75,64.75,68.125,58.125,57.429,44,53.375,71.5,63.75,66.375
440,NA,51.125,52.6875,53.5625,44.875,55.4375,47.1875,58.375,71.75,67.3125,44.8125,30.3125,30.1875,28.8125,40.5,31.375,27.1875,21.625,32.5,35.25,47.75,56.1875,49.0625,54.1875,53.6875,47.8125,35.6875,48.8125,57.9375,63.9375,61.4375
441,NA,NA,NA,NA,48.5,57,39.3125,62.625,69.25,73.9375,35.1875,37.875,35.5625,41.375,39.3125,36.625,34.5,29.25,46.3125,43.1665,48.646,55.1875,55.4375,53.3125,55.1695,55.3305,45.25,46.4375,53.9375,77.1875,65.4375
442,60,54.125,66,59.375,47.875,62,66.75,66.75,70.625,74.25,45.875,34.714,30.125,26.5,35.625,38,25,28.75,51.5,46.375,49.375,54,62.75,55.125,58.5,48.875,23.375,49,55,63,70
443,74,72.75,67,59,51.375,71.5,57.875,68.625,81.5,72.125,44.375,36.375,33.5,41.125,44.375,32.375,31.5,29,52.625,41.75,48.5,66.625,62,56.875,56.75,51.875,38.875,58.625,79.5,68.75,79
444,62.375,65.5,72.75,61,54.875,63.25,69.875,76.25,79.25,76.125,45,36.875,33.375,41.875,45.25,46.25,31.5,33.25,52,42.25,45.375,59.5,57.375,51.25,55,49.875,24.375,54.875,59.125,64.875,71.25
445,57.375,66.5,71.5,61.125,46.625,79.875,62.625,73.375,74.875,72.75,44.75,34.25,29,31.5,44.5,34,29.625,26.25,48.5,46.125,67.875,56.5,63.125,59.125,60.875,50.75,28.125,54.25,58.375,61.625,65.625
446,63.125,70.875,71.125,57,49.25,73,80.625,72.25,83.375,82.375,48.875,32,30.125,38,42.375,35.375,28.375,28.875,46.875,40.5,55.875,58.75,91.125,55.375,58.375,48.5,34.5,52.125,64.75,78,85.75
447,50.125,60.25,72.5,67.25,39.875,64,68.875,62,69.625,73.875,45,26.875,18.5,28,24.75,28.625,24.625,19.75,37.125,36.375,48.5,45.375,61,58.125,58,44.5,20.5,44.5,51.625,65.5,67.875
448,72.25,62.5,58.625,57.25,55.375,66.5,48.625,68.25,79.5,77.75,47.625,35.25,33.5,35.25,43.875,32.625,37.125,29.75,44.25,43.5,51.375,65.75,71,62.375,62.75,58.25,46.875,51,75.375,71,74.625
449,63.125,64.75,56.625,72.875,53.5,71.5,58.75,72.75,79.25,70.375,39.125,28.375,24.5,33.625,38.375,48.5,42.875,44.25,61.75,47.125,66,65.75,81.5,79.5,73.25,68,33.5,54.875,68.125,66.375,72.625
450,64.5,56.375,75.75,61.25,52,52.625,65.625,74.125,65.125,61.375,38.375,47,45.5,48.875,40.5,43.75,40,30.875,66.875,42.375,46,65,63.875,57.25,56.625,54.375,28.25,49.875,58.5,73.125,60.75
451,NA,57.375,82,61.125,53.5,54,60.25,74.375,78,64,32.625,46.625,49.75,49,32.75,43,43,31.75,58.125,40.625,46.375,61.625,62.875,56.25,57.625,56.375,31.125,47.625,57.5,73.375,71.375
452,65.625,66.875,73,55.75,54.25,62.375,74.25,69.5,72.5,69.875,47,45.875,31.5,39.625,42.75,38.375,25.875,28.75,50.875,44.375,43.125,54.875,55.25,57.125,50.875,41.375,25.75,57.125,63.625,70.625,63.75
453,64.875,61.5,71.5,50.875,51.625,62.375,66.125,62.625,70.5,64.125,38.25,47.75,33.75,39.875,44,35.5,25.75,26.625,51.75,41.875,50.125,52.5,59.375,52.875,57.125,47.375,33.625,55.5,57.875,66.375,64.375
454,61.625,70,84.25,76.875,52.875,65.375,79.625,73.5,80.625,82.25,56.25,39.75,33.125,39.125,46,43.625,39.25,39.375,61.875,56.375,69.5,60.75,73.625,80.25,94.5,63.875,34.75,52.125,64.375,76.375,82.25
455,48.5,46.625,39.125,43.375,37.5,44.375,25.143,53,58,56.5,19.25,48.875,35.625,35.75,39.375,33.75,19.75,14.125,24.125,37.25,35.375,48.125,53.25,40.125,46.125,NA,NA,25,42.25,58.625,47.875
456,47.125,48.25,37.625,38.375,37.125,43.875,17.875,47.125,57.25,49.875,11.875,44.625,22.625,36.625,32,29.75,20.875,20.75,26.25,39.875,44.286,51.375,50.125,44.375,52.875,52,43.125,27.25,37.125,49.25,39.125
457,57.375,64.75,56.25,50.25,48.25,59.125,39.875,73.5,78.5,61.5,37.375,47.125,43.875,38.875,39.5,32,29.125,27.25,32.25,42.5,39.5,55.625,61.375,64.375,49.625,56.25,42.625,30,48.125,59.5,53.5
458,63.375,61,68.125,51.625,48,53.143,53.875,59.75,66.875,53.5,29.125,46,38.5,39.125,47,31.875,24,26.25,26.333,39.875,45,51.625,61.125,74.875,61.875,48.875,44.75,51.125,69.875,65.5,64
459,70.625,60.5,72.625,NA,NA,NA,80,77.5,73.125,61.875,37.625,53.375,39.25,NA,33,50.375,46.25,33.75,43.5,38.125,46.25,53.625,66,51.625,72.5,60.5,42.125,59.75,68.875,75.125,67
460,68.625,60.125,68,53.375,53,61.25,54.625,68.25,73.75,64.5,31,NA,NA,37.125,34.125,31.625,27.625,NA,NA,NA,48.75,51,64.25,64.375,57.375,52.375,41.429,52.875,67.375,63.125,64
461,29.333,57.125,47,27,24.875,NA,60.625,44.5,42.5,20.875,41.25,32.571,25.125,NA,28.167,19.5,23.125,45.167,30,37.125,55.75,62.375,65.25,59,56.75,70.5,44.25,52.125,57.5,41.875,47.125
462,32.75,42.375,51.625,21,27.125,43,49.5,44.75,45.25,26.125,32,34.375,31,27.125,30.571,24,18.125,29.75,27.375,23.125,28.125,28.75,47.625,43.875,61,51.429,28.25,45.75,43.875,56.375,43.125
463,37.5,39.875,34,21.625,29.5,44.5,52.25,51.875,47.75,27.25,41.875,29.5,24.375,25.5,27.5,25.625,21.75,26.857,29.25,24.125,28,39.875,74.25,45.875,58,37.833,34.25,43.625,44.75,55.375,48.25
464,41.75,39,32.25,18.375,27.125,33.25,47.5,46.5,39.25,23.75,38.25,27.375,23.375,18.375,19.125,19.125,16.125,24,29.5,21.75,27.125,25.375,50.625,57.875,58.5,44.25,22.5,38.625,40.875,53.625,40.625
465,41.875,40.25,36.375,21.125,31.429,45.875,53.375,44.75,51.75,23.625,42.875,36.75,34.625,26.875,23.375,27.625,19.625,24.286,31.125,23.375,32.625,29.125,48.75,43.5,56.714,42.375,30.125,41.375,39.75,50.875,39.875
466,42,51.75,69.75,27.875,NA,35.5,66.625,63.125,51.875,23.125,37,NA,NA,NA,26.5,19.75,26.125,51.125,36,42.75,89.125,95.25,80.125,51.25,60.75,81.875,47.333,NA,47.25,45.5,56.75
467,36.9375,45.3125,60.5,26.4375,26.25,31.125,62.875,54.875,44.1875,20.625,33.6875,30.125,24.875,15.1875,24.4375,17.5,24.9375,39.4375,32.0625,38.6875,67.607,62.5,62.125,44.1875,52,72.125,39,38.5,41.3125,39.125,46.75
468,56.167,45,56.5,34,24,25.875,53,72.75,42,21.875,41.125,38.875,31.375,21.625,37.25,28.25,29.25,33,32.429,40.375,NA,44.125,56.5,40.625,53,102.13,39.667,39,42.25,41.25,38.75
469,49,NA,42.75,22.5,35.25,38,50.5,41.125,45.375,24.875,NA,42,37.25,34.5,32.875,18.5,22,30.875,34,35.375,36,31.5,40.125,37.5,42.125,41.625,50.75,40.75,45.25,51.5,37.75
470,43.625,52.875,46.875,22.875,34.25,31.25,54,49.125,57.25,23.625,40,31.625,28,23.125,26.125,20.25,22.75,59.5,42.875,48.429,83.375,62.875,61,46.625,68.125,57.875,46.167,45.375,42.125,49.625,65.375
471,28.875,45.375,36.125,20.25,25.75,27.875,43.25,41.5,45.5,24,36.125,27.125,NA,NA,NA,NA,NA,NA,34.429,28.375,68.75,73.25,52.125,41.125,70.125,52.375,29.75,38.125,40.375,45,50
472,28.25,45.375,46.5,20.75,27.125,33.125,44.625,43,43.875,21,35.625,29.375,23.25,22.75,23.875,16.75,19.75,NA,32.25,36.5,61.25,75.5,77.75,54.125,71.75,61.5,41.625,47.25,55.25,51,55.875
473,47.875,50.5,57.25,29.25,36.5,41.375,66,63.375,65.375,28.875,45.125,41.5,31.375,NA,33.25,25.125,27.125,33.857,36.875,33.167,48,48.25,69.625,58,55.75,49.25,49.875,45.625,45.125,47,57.25
474,28.875,31.375,25.75,18.625,19.25,34.25,44.5,37.625,55.75,21,38,21.375,19.875,20,17.375,18.875,24.5,33.125,23.167,19.75,40.5,61.375,48.25,51.375,59.714,48.5,NA,45.125,62.667,45.25,57.375
475,37.125,53,44.25,22.375,24,34.25,57.75,44.5,45.375,20.5,49,38,29,28.75,31,20.125,26.125,42.25,30.375,37.75,39.125,46.5,57.75,44.75,53.375,61.75,49.75,61.125,55.5,39.25,45.25
476,51.5,70.25,51.125,25.125,32.875,38,51.857,50.375,56.5,27.625,39.167,59.125,55,52.5,46.25,25.75,23,29.286,49.625,45,45.875,64.5,53.125,55.875,66.75,57,55.625,31.875,55.714,65.125,56.5
477,39.375,41.375,47.25,25.125,24.75,27.5,66.5,58.125,42.5,21.375,35.5,39.5,35.5,22.25,28.75,20.875,27.125,43.75,36.625,NA,58.875,54.125,67.5,43.625,62.25,61,42,42.5,42,44.625,43.5
478,36,44.375,37.25,24.125,21.25,27.125,38.5,38.5,50.75,21.875,45.625,31.5,22.625,27.75,14.125,21.125,27.625,29.333,27.625,24.25,27.5,48.125,71.875,53.75,57.5,52.5,46.625,50.625,52.5,46.75,44.25
479,28,36.625,27.375,20.125,17.625,34.375,37.375,36.375,46.375,19.875,38,27.125,19.375,24.125,15.375,19.625,21.75,29.125,24.25,NA,35.625,48.625,76.625,48.875,68.25,57.875,45,53.75,59.25,46.25,48.125
480,24.5,33,26.125,20,20.375,43.714,32.25,34.625,51.25,20.625,34.75,25.75,18.875,21.125,19.25,15.75,19.875,35.875,23.75,18.25,47,55.875,67.875,52.875,68.625,52.125,41.75,54,67,41.25,56.125
481,28.5,41.75,34.25,20.75,20.25,51.625,48.714,34.5,48.625,21.125,42.125,25.75,22.625,27.375,16.875,20.375,23.875,34.625,30.25,32,38.375,53.5,66.875,53.375,66.125,60.125,33,58.5,61.625,46.875,50.125
482,21.833,31.5,29.75,17.25,20.875,34.875,53.167,40.625,60.75,27.25,34.625,21.75,17.375,17.875,16.333,19,20.5,30,23.375,19.286,31.375,46.625,52,49.5,67.875,54.875,37.5,51.5,48.75,53.875,59.375
483,19.667,32,34.25,42.875,56.75,22.714,21.875,22.25,25.875,34.375,37.375,32.875,44,49,37.5,54.5,38,40.25,49.75,36.625,43.875,53.125,27.25,26.375,48.667,76.625,53.875,25.5,37,36.625,22.75
484,20.5625,33.4375,37.5,38.3125,43.0625,17.9375,19.3125,29.125,28,34.5,36.4375,29.875,36.3125,40.8395,37,41.125,35.625,31.5625,47.3125,43.4165,45.8125,55.9375,26.5,31.375,47.0625,75.375,64.527,31.4645,40.375,36.5,31.375
485,47.286,38.375,39.25,43.25,61.125,58,33.75,28.857,32.25,37.875,41.625,36.714,44,57.75,38,45.75,41.5,45,68.625,44.5,55.75,60.375,33,38.286,61,88.625,NA,30.429,46.125,36.75,35.5
486,30.125,34.75,42.125,41.375,47.5,24.125,29.5,25.375,31,31.375,39.125,29.571,34.375,46.75,35.25,43.25,36.125,30.75,58.5,39.75,53.875,55.25,31.5,33,53.75,NA,NA,25.75,47,33.875,31.5
487,21.5,29.875,36.25,41.375,42.125,20.625,23.625,20.625,21.875,24.625,34.125,31.875,36.125,37.625,32.5,47.875,36.625,25.25,44,37,43.125,56,27.625,26.875,44,65,69.429,27.75,42.5,32.75,26.625
488,22.5,34.25,37.875,47.125,67.5,24.429,23.667,21.625,25.571,36.375,37.25,35.875,51,53.714,36.125,53.875,36.75,42.625,53.75,39.375,48.625,50,28.75,28.625,45.375,83.375,63.25,34.5,35.143,34.25,25.375
489,18.875,35.5,33.875,45.375,52.875,17.333,32.125,25.375,27,35.5,35.625,33.875,46.125,28.286,31.5,42.125,33.875,29.375,30.75,36.5,32.5,39,29.5,26.625,31.375,32.5,35.125,24.25,32.125,26.875,24.75
490,23,34.125,36.375,42.875,50.875,21.375,26.375,26.143,23.5,33.75,39.625,30.75,38.875,43.5,28.875,45.25,34.75,28,49.125,35,40.625,49.5,26.75,27.25,36.75,69.5,56.875,26,33.75,29.25,27.25
491,21,31.75,37.25,35.625,35,18.125,19.375,23.75,24.375,33.75,36.625,30.5,30.875,42.375,34.5,38.125,31.5,29.375,49.125,40.75,49.125,51.625,28.625,30.875,60,79.375,66.125,26.375,53.25,34.5,28.25
492,23.625,31.875,39,42.75,55.75,25.5,21,24.375,27.375,33,37.5,32.875,42.375,55.75,35.714,48.875,36.5,39.5,61,40.875,54.5,61.375,28.625,32.5,54.714,89.5,70.75,31,54.375,38.125,26.75
493,31.5,30.125,39.25,42.125,35.143,25.5,26.5,25.5,31.125,33.75,37.5,31.75,33.5,33.75,32,48.25,35.875,31.625,30.625,38.875,41.375,54.625,33.5,27.75,55.571,61,62,19.875,47,29.625,32.375
494,25.875,24.75,31,37.75,41.25,21,26.625,30.25,25.375,31.5,31.75,25.125,30.75,29.625,27.625,36.625,33,24.125,24.75,22.667,31.625,38.125,26.875,26.875,30.875,NA,47.375,20.25,31,24.75,26.25
495,21.25,30.625,36.75,46.125,72.625,26.333,23.625,27.625,28.625,37.625,37,39.75,55,42.875,42.125,53.875,32,44.25,40.571,37.125,44.875,48.25,30.375,30.375,52.125,69.125,62.875,31.375,39,41.5,29.5
496,27.375,32.25,40.125,42.875,66.75,36.75,27,NA,NA,NA,NA,NA,NA,NA,NA,53.625,42,51.5,70.625,50.625,57.625,68.125,35.375,41,63.375,76.5,71.75,29.625,48.875,45.375,40.875
497,NA,28.25,44,40.125,49.625,18.75,23.5,32.875,33.375,39.625,40.25,36.5,42.875,46.833,43,46.25,40.625,40.125,60.5,61.857,52,71.5,28.375,38,57.625,84,76.5,31.375,41.5,41.125,36.5
498,26.91666667,28.58333333,42.66666667,38.875,57.45833333,23.75,24.30366667,36.91666667,32.70833333,NA,NA,36.72633333,NA,NA,NA,46.45833333,NA,40.45833333,NA,NA,NA,73.66666667,28.33333333,37.33333333,NA,68.986,76.625,27,45.58333333,40.75,34.33933333
499,81.75,70.25,60.25,58.5,NA,68.75,49,51.625,73.75,66.25,85.875,74.375,47.875,48,41.25,43.125,49.125,67.75,58.5,79.5,91.286,94.125,58.125,54,77.25,94.125,NA,54,43.875,55.75,48.75
500,74.875,57.75,61.125,75,50.25,59.625,46,41.167,58.125,50.375,63,73.125,55.375,49.375,46.75,38.125,65.5,53.875,45.875,61.5,76.625,65.5,47.75,59,62.625,58.875,50.875,41.75,49,64.625,49.25
501,80.5,62.625,59.5,64,53.143,65.875,44,43.375,63.5,67.125,72.5,113.62,53.5,48.25,46.25,39,62.875,64.5,50.5,69.75,92.375,97.857,49.25,61.625,70.875,81.375,68,46.5,46.75,59.625,48.5
502,69.375,54.5,74,73.25,56.375,56.375,59.375,41.25,61.375,53.75,67.5,76.25,52.75,NA,46.75,NA,44.125,53,42.125,62.5,73.375,55.25,39,52.5,59.25,67.25,58.857,42.25,52.875,68.5,56
503,77.5,56.25,52.25,69.75,45.5,60.625,28.875,23.5,58.25,49.5,NA,65.625,60.286,40.5,50.375,36.75,NA,53.667,46.833,NA,95.625,71.5,44.375,48.5,97.125,83.875,77.125,39.833,56.125,54.125,47.375
504,70.5,68.125,59.625,52,49,70.625,47.625,47.875,73.125,74.75,72.875,44.25,43.625,48.125,40.375,52.625,50,66.25,49.75,84.375,74.25,83.75,64.25,57.875,69.25,94.875,66.75,66,55.625,48.5,41.375
505,68.143,58.375,77.875,67.375,45.25,62.25,58.375,46.75,70.375,63.375,69.875,79.714,52.75,48.875,41.75,58,48.375,39.667,40.75,73.75,59.5,62.5,40.125,47.75,60.25,65.714,55.875,38.75,52.875,68.625,59.5
506,80,63.125,56,63.625,52.125,66.125,39.25,36.5,61.375,67.875,67.875,91.625,57.625,46.25,46.5,NA,57.625,70.75,51.75,65.625,95,75.375,46.875,58,81.5,109.5,73.625,41.25,45.857,58.625,46.375
507,87,66.5,58.375,74.25,53.25,58.125,35,33.125,57,52.75,69.5,61,57.5,43.875,47.25,42.75,46.625,60.75,47.375,70.125,95.25,63.375,46.125,51.875,76.75,94.125,NA,38.857,56.375,63.125,48.375
508,74,61.125,46,52.625,44.375,59.875,30.125,30,66,54.75,74.875,71.75,55.125,43.75,41.25,38.75,40.125,67.286,60.375,68.875,81.75,69.125,48.375,45.75,78.25,78.25,91.286,46.875,44.75,51.875,41
509,69.75,55.75,65.125,76.75,56.5,56.5,51.25,43.625,66.75,60.125,67.25,100.5,46.333,NA,NA,NA,NA,NA,NA,NA,NA,58.875,41.875,59.25,65.375,71.625,64.75,38.75,31.286,61.875,46.5
510,81.571,61,63.5,60.375,60,60.5,NA,47.25,68,59.5,76.25,94.125,46.875,NA,NA,NA,NA,NA,46.375,71.143,86.375,67.875,47.625,61.125,65.625,77.5,NA,NA,NA,57.875,46.75
511,83.625,69.25,61.125,56.125,53.333,65.375,46.143,44.875,75.625,75.375,81,69.25,40.25,46,38.125,43.125,50.75,69.667,54.75,78.375,93.5,92.75,55.75,56.625,80.875,97,78.167,52.875,43.25,53.875,48
512,69,56.375,74.375,56.5,46.5,63.875,53.75,46.5,70.625,63,68.333,75.75,61.625,54.875,62.375,56.25,43.375,51.625,44.75,71.875,56.25,71.875,42.375,51.25,60.125,65.375,55.625,46.25,62.875,72.125,66.375
513,40.857,53.375,45.125,36.5,41.75,36.625,26.857,35.625,54.714,52.125,58.875,42.5,36.875,42,46,41.125,36.5,35.75,82.125,74.5,60.714,65.375,42.25,43.875,62.286,78.125,65.5,25.5,68.875,53.875,56.125
514,59.125,35.5,41.625,71.714,69.375,45,32.75,30.875,40.875,53,52.375,45.833,45.833,64,52.875,48.625,35.75,52.571,58.375,55.5,73.25,75.125,36.625,49.571,56.625,75.714,56,45.571,57.875,53.571,54
515,36.714,52,38.125,37.875,NA,34,21.75,28.25,51.75,41.875,56.75,40.625,34.667,37,36.5,49.375,33.75,32.375,64.875,68.25,77.143,70.125,44.375,51.625,57.75,69.25,57.143,21.75,54.375,51.375,62.375
516,48.333,51.375,39.125,37.5,39,38,27.667,32.875,59.333,61.125,82.75,42.5,32.167,35.75,35.167,50.125,34.75,35,NA,82.75,80.5,71.25,45.5,53,51.5,57.5,60.875,27.75,42.333,46.75,67.875
517,30.75,40.375,43.375,38.875,75.875,33.625,28.75,36.429,35.375,42,50.25,38,52.875,NA,40.5,53.875,33.125,NA,NA,58.5,57.375,85.125,40.75,38.375,69.5,88.125,84.375,25.5,57.125,47.375,51.625
518,28.75,31.5,40.375,37.375,66.75,26.875,28.25,36.571,32.75,35.75,40,40.125,48.375,55.429,42.375,45.75,38.25,40.875,69,47.375,53.5,83.625,28.875,36.625,60.5,64.875,NA,29.5,47.25,41.125,38.125
519,27,31.5,38.75,48.625,77,31.75,20.75,33.429,31,37.5,42.625,43.375,59.857,58.875,37.5,60.25,35.875,48.875,61,50.5,46.25,65.875,29.125,33.25,56.5,79.571,78.125,24.5,46.75,44.75,32.625
520,58.75,31.25,49,61.375,77.125,47.875,28,27.75,38.571,51,50.375,70.625,36.75,66.5,59.5,43.75,31.25,57.625,61.875,55.625,57.5,69.875,35.5,44.125,60.125,90.375,84.375,35.5,54.875,58.875,39.5
521,47.625,27.375,39,57.625,68.75,40.625,21.5,21.25,28.875,34.75,41.625,54,31.875,58.875,44.286,40.75,24.75,44.875,44.625,38.667,36.5,58.125,29.5,32.25,46.625,74.375,61.875,25.75,45.125,44.375,33.143
522,47,33.875,46.625,51,76.5,48.75,29.75,32.429,38.375,53.143,51.875,59.375,43.75,68.75,62.625,38.5,31,51,61,52.5,47.875,64.75,38,46.429,57.375,90.429,87.25,42.25,54.5,51.75,45.25
